9.000   0
10.000	270.973
11.000	1135.130
12.000	3068.067
13.000	6231.315
14.000	10432.564
15.000	15266.918
16.000	20292.327
17.000	25139.844
18.000	29552.451
19.000	33380.248
20.000	36557.819
21.000	39078.779
22.000	40973.995
23.000	42295.252
24.000	43103.994
25.000	43464.103
26.000	43437.572
27.000	43082.164
28.000	42450.330
29.000	41588.897
30.000	40539.200
31.000	39337.448
32.000	38015.177
33.000	36599.740
34.000	35114.769
35.000	33580.605
36.000	32014.678
37.000	30431.838
38.000	28844.647
39.000	27263.622
40.000	25697.452
41.000	24153.178
42.000	22636.350
43.000	21151.161
44.000	19700.568
45.000	18286.385
46.000	16909.380
47.000	15569.349
48.000	14265.182
49.000	12994.930
50.000	11755.854
51.000	10544.479
52.000	9356.631
53.000	8187.486
54.000	7031.601
55.000	5882.947
56.000	4734.945
57.000	3580.487
58.000	2411.971
59.000	1221.318
60.000	0.000
61.000	0.000
62.000	0.000
63.000	0.000
64.000	0.000
65.000	0.000
66.000	0.000
67.000	0.000
68.000	0.000
69.000	0.000
70.000	0.000
