10.000	0.000
11.000	0.042
12.000	1.204
13.000	13.454
14.000	79.844
15.000	305.433
16.000	854.393
17.000	1901.804
18.000	3570.130
19.000	5888.564
20.000	8789.750
21.000	12134.859
22.000	15749.552
23.000	19456.827
24.000	23099.883
25.000	26554.060
26.000	29730.035
27.000	32571.387
28.000	35049.279
29.000	37156.228
30.000	38900.156
31.000	40299.296
32.000	41378.147
33.000	42164.450
34.000	42687.024
35.000	42974.320
36.000	43053.492
37.000	42949.869
38.000	42686.694
39.000	42285.044
40.000	41763.874
41.000	41140.128
42.000	40428.888
43.000	39643.541
44.000	38795.948
45.000	37896.608
46.000	36954.808
47.000	35978.761
48.000	34975.733
49.000	33952.149
50.000	32913.692
51.000	31865.387
52.000	30811.673
53.000	29756.468
54.000	28703.222
55.000	27654.968
56.000	26614.360
57.000	25898.411
58.000	40069.167
59.000	42771.356
60.000	32500.851
61.000	23751.630
62.000	20992.646
63.000	19702.203
64.000	18782.792
65.000	17882.490
66.000	17001.537
67.000	23931.843
68.000	17251.857
69.000	17443.349
70.000	12887.223
71.000	11991.133
72.000	11044.176
73.000	10400.650
74.000	9800.849
75.000	9202.501
76.000	8605.526
77.000	8009.688
78.000	7414.595
79.000	6819.705
80.000	6224.332
81.000	5627.649
82.000	5028.696
83.000	4426.386
84.000	3819.503
85.000	3206.719
86.000	2586.588
87.000	1957.556
88.000	1317.968
89.000	666.066
90.000	0.000
