5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	114.762
13	256.795
14	412.463
15	695.491
16	1344.82
17	2408.19
18	4722.15
19	7206.42
20	10161.1
21	14521.4
22	19144.2
23	24587.7
24	30275.9
25	36072.3
26	41824
27	47183.8
28	52960.9
29	57827.6
30	61462.9
31	65584.2
32	69654
33	72568.4
34	75374.7
35	77697.7
36	78905.9
37	79955.7
38	81300.2
39	82101.5
40	82347.1
41	82564.5
42	82621
43	82507.7
44	82060.6
45	81463.9
46	80792.1
47	79810.7
48	78598.1
49	77592.9
50	76589
51	75632.4
52	74592.7
53	73633.5
54	72457.1
55	71227
56	69789.5
57	68235
58	107749
59	140930
60	214420
61	180488
62	67663
63	63866.1
64	57918.1
65	56575.3
66	55375
67	69454
68	98482.8
69	87557.5
70	61511.8
71	49103.1
72	36878.1
73	36008.2
74	35714.2
75	35393.8
76	34697.2
77	34044
78	33598.7
79	32946.3
80	31910.8
81	31683.9
82	31458.4
83	30310.8
84	29570
85	29149.5
86	28676.1
87	28402.3
88	27704.8
89	26340.7
90	25532.5
91	25338.1
92	24594.8
93	23790.1
94	23243
95	22574
96	22080.3
97	21479.1
98	20858.7
99	20352.5
100	19789.7
101	19410.7
102	18995.7
103	18734.6
104	18112.2
105	17368.8
106	17242.2
107	16822.9
108	16057.4
109	15690.6
110	15201.9
111	14491.8
112	14144.2
113	13600.3
114	12882.7
115	12378.4
116	12060
117	11587.5
118	11001.2
119	10456.8
120	9903.2
121	9416.65
122	9058.96
123	8804.94
124	8299.75
125	7642.53
126	7087.2
127	6780.19
128	6253.67
129	5599.47
130	5214.27
131	4659.81
132	4177.22
133	3676.98
134	3119.02
135	2701.02
136	2274.45
137	1882.02
138	1471.02
139	1030.12
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
